time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
0.25,9.09701149999455,8.038179944245465,0.0,0.00010585710010632731,0.0002502505443544578,4.390899172590501e-07,0.17443363940856216,0.08038179944245466,-50894825.691564746,54706000.0,5952.48,8455.51003967756,1929.7943444863042,4639.014552030158,0.5168916498375558,0.49997243726770313,222.43202695632746,121.00330573870842,217.29202197474532,1.0515385355822318e-12,14032789.30885509,9.094358400005149,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8820367132510195,0.036875959754513264,0.11792272814392792,0.7921111821050273,4.05586050525121e-05,0.17101285814045944
30.0,108.02403030000278,8.002607023149507,0.0,0.00010577946577301656,0.0002496007045280038,4.2659067038179847e-07,0.17930807407353241,0.08002607023149506,-50894825.691564746,54706000.0,5952.48,8455.839304570078,1935.1293766424965,4638.766748770461,0.5180770336173723,0.49997257504144504,222.44940998100577,121.00881136789971,217.29857476489815,5.923719574876648e-13,14086588.4581154,0.8446164000051795,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8820493911181496,0.03688266333807024,0.1179100386535017,0.7921023750571516,4.057022834856652e-05,0.1710149616047781
60.0,210.41141749999952,7.929038205423171,0.0,0.00010525607129091989,0.0002482373531108806,4.014375004329773e-07,0.18906165557884075,0.07929038205423171,-50894825.691564746,54706000.0,5952.48,8456.177461753294,1940.8012263098617,4638.515671130731,0.519261645072478,0.49997265388818574,222.46633239181824,121.01419342647272,217.304996542251,1.0630553659432044e-12,14140308.625764808,0.9010641000058968,39.0,7.0,7.0,1.0,16.0,100.0,700.0,0.125,0.8820614219180679,0.03688904026706907,0.11789799552848872,0.7920936182113342,4.058255344338316e-05,0.17101734152159676
90.0,313.745021499999,7.851101198153709,0.0,0.00010466758321789335,0.00024676791304898413,3.760875506284012e-07,0.1988089128460994,0.0785110119815371,-50894825.691564746,54706000.0,5952.48,8456.52174750108,1946.7654936952447,4638.261879698661,0.5204348803088072,0.4999726496159423,222.48263804102794,121.01940250985626,217.31122865272573,7.072014807216586e-12,14193464.633835383,0.663088000001153,36.0,4.0,4.0,1.0,16.0,100.0,400.0,0.2,0.8820726916200454,0.036895029364883446,0.11788671290196986,0.7920849913292113,4.059547798471537e-05,0.17101997930590537
120.0,417.86773650000396,7.76912414196036,0.0,0.00010401680494119852,0.0002452020014364583,3.50598396491042e-07,0.20852803778687606,0.0776912414196036,-50894825.691564746,54706000.0,5952.48,8456.872134100184,1953.021334828851,4638.004008880326,0.5215961408800468,0.49997254813683756,222.49831966926251,121.02443627790251,217.31726838569716,1.5909539447390566e-12,14246027.365801604,0.8249572999920929,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8820831960551967,0.0369006274861256,0.11787619495007513,0.7920764995801672,4.06089947281094e-05,0.17102287293370722
150.0,522.7513405999925,7.683137030755979,0.0,0.00010330314066648966,0.00024354334416898382,3.2497575408139504e-07,0.21821710541695058,0.0768313703075598,-50894825.691564746,54706000.0,5952.48,8457.228586703854,1959.5678479913595,4637.740888095758,0.5227448294217092,0.49997234313037275,222.5133702956498,121.02929247994864,217.3231131321968,8.819185218327103e-13,14297967.15299286,0.7959170999965863,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8820929312261234,0.03690583158095378,0.11786644567745269,0.7920681480604331,4.062309642386957e-05,0.17102602035861303
180.0,621.4516623999953,7.5931677984461565,0.0,0.00010252602093556569,0.00024179514813340574,2.9922497996974034e-07,0.2278740113036823,0.07593167798446157,-50894825.691564746,54706000.0,5952.48,8457.591062388221,1966.40406833047,4637.471564079041,0.5238803497465199,0.4999720348513077,222.52778319872834,121.0339689484595,217.32876037780588,1.0787164321592066e-12,14349254.6133503,0.860928199996124,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8821018932961171,0.03691063868884088,0.1178574689280536,0.7920599417948243,4.063777582923244e-05,0.17102941951633494
210.0,720.3113275999931,7.499242191097571,0.0,0.0001016849051649557,0.0002399600902530589,2.733511392456293e-07,0.2374964643556723,0.07499242191097572,-50894825.691564746,54706000.0,5952.48,8457.95950954311,1973.5289622611401,4637.195308355109,0.525002106951891,0.49997162884917296,222.54155189681583,121.03846359232458,217.33420769488956,1.1849073557216216e-12,14399860.203716533,0.8093852000019979,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8821100785804052,0.03691504593551389,0.11784926839387623,0.7920518857355799,4.065302571856335e-05,0.17103306832890627
240.0,819.7216462999932,7.401383832061247,0.0,0.00010077928422971326,0.00023804033493490806,2.6336588523726924e-07,0.24708197977357335,0.07401383832061247,-50894825.691564746,54706000.0,5952.48,8458.333867766238,1980.9414216543473,4636.911612400675,0.5261095075414843,0.4999711346786957,222.554670128968,121.04277439024798,217.339452734707,1.5290729029508868e-12,14449754.82716133,0.8367043000034755,39.0,7.0,5.0,1.0,16.0,102.0,698.0,0.1275,0.8821174835392223,0.03691905053253267,0.11784184762188618,0.7920439847590228,4.0668838891530315e-05,0.17103696470844446
270.0,917.2490132999956,7.299614444006969,0.0,9.980868309450925e-05,0.00023603757130293465,2.5803661057125875e-07,0.2566278721827075,0.07299614444006969,-50894825.691564746,54706000.0,5952.48,8458.714068080988,1988.6402578198285,4636.620173119116,0.5272019595625231,0.49997056466573797,222.56713183745737,121.04689938458475,217.34449321985818,7.46891559514817e-13,14498909.658861803,0.8463480999926105,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8821241047724822,0.036922649778987224,0.11783521001933853,0.7920362436607057,4.0685208179287706e-05,0.1710411065603071
300.0,1016.5182144999999,7.193954190980854,0.0,9.877266351978261e-05,0.00023395306727896543,2.5255036821825173e-07,0.26613124897127516,0.07193954190980854,-50894825.691564746,54706000.0,5952.48,8459.100033409295,1996.6241952889668,4636.320871215571,0.5282788727603186,0.49996993277798146,222.57893115242993,121.05083667588889,217.3493269374052,5.214050743262454e-13,14547295.700549658,0.7820065999985673,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8821299390158059,0.03692584106478916,0.11782935885774534,0.7920286671496591,4.070212644877211e-05,0.17104549178555176
330.0,1116.323699600005,7.084422105217759,0.0,9.767082684190541e-05,0.00023178773154010438,2.4691024615997035e-07,0.2755890038538837,0.0708442210521776,-50894825.691564746,54706000.0,5952.48,8459.491679299055,2004.8918654045833,4636.01374490667,0.5293396587511227,0.4999692536350563,222.59006237919144,121.054584418356,217.35395173292395,1.3840625400548094e-12,14594884.454526942,0.866509400002542,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8821349831376681,0.03692862187507634,0.11782429727572666,0.7920212598422743,4.071958660525722e-05,0.1710501182826493
360.0,1216.6329486000031,6.971036566073538,0.0,9.650281683062131e-05,0.00022954218125714003,2.4111953353944673e-07,0.2849978106836716,0.06971036566073538,-50894825.691564746,54706000.0,5952.48,8459.888914609193,2013.4417997250935,4635.6989611580675,0.5303837312141972,0.4999685416793694,222.60051998840547,121.05814081627791,217.35836550565634,1.869800614525254e-12,14641647.489278298,0.8437732000020333,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8821392341374479,0.03693098979531409,0.11782002828095872,0.7920140262562682,4.073758159334839e-05,0.1710549839484178
390.0,1316.2211104000016,6.853815802456037,0.0,9.526832263569935e-05,0.00022721680982916345,2.3518170661300056e-07,0.2943541175362801,0.06853815802456037,-50894825.691564746,54706000.0,5952.48,8460.29164236939,2022.2724232511819,4635.376786335274,0.5314105061037719,0.49996781051684563,222.61029860925612,121.06150412154564,217.36256620483326,1.846881710159265e-12,14687556.487704948,0.8658829999912996,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8821426891441884,0.03693294251672466,0.11781655475141509,0.7920069708050698,4.075610439661247e-05,0.17106008667820558
420.0,1418.2010876999993,6.7327783945387285,0.0,9.396708180941312e-05,0.00022481185156853674,2.2910040574641856e-07,0.3036541410891459,0.06732778394538728,-50894825.691564746,54706000.0,5952.48,8460.699760467714,2031.3820474838562,4635.047557822051,0.5324194018812949,0.4999670724268957,222.61939302554032,121.06467263219609,217.36655182719406,5.09945622143251e-13,14732583.625615763,0.8880454000027385,39.0,7.0,7.0,1.0,16.0,100.0,700.0,0.125,0.8821453454158977,0.036934477841762736,0.11781387943606614,0.7920000977928974,4.077514803604159e-05,0.1710654243653398
