time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
0.25,3.24580249999417,8.750633196524486,0.0,0.00011094239811653274,0.000357836766966102,1.5622849995899912e-06,0.4378138324827887,0.08750633196524486,-50894825.691564746,54706000.0,5952.48,8490.926494336261,3160.686819842301,4607.342634227524,0.5135176703573741,0.49999944730201273,220.95842259609273,120.63616528180447,216.89786534916666,2.606846894707291e-12,13633689.434264107,3.2455100000079256,44.0,12.0,12.0,1.0,16.0,2300.0,2200.0,0.5111111111111111,0.8795757815537552,0.035707036849902354,0.12038082340851229,0.7922882203191874,4.33950377325388e-05,0.17200474283091016
