time_s,stage,volume,node_type,T_F,P_psia_hyd,ML_lbmol,MV_lbmol,L_out_used_lbmolph,V_out_lbmolph,x_n-Propane,y_n-Propane,x_n-Butane,y_n-Butane,x_n-Pentane,y_n-Pentane
0.25,1,reflux_drum,reflux_drum,120.44343394581858,220.43301503449746,1388.9844219318115,138.4948777463523,,,0.8795363972080572,0.9460631210040031,0.12042175537707407,0.053927266862750074,4.1847414868677655e-05,9.612133246902817e-06
0.25,2,rectifying_volume_1,tray,129.92143288982024,220.4805531816641,38.034427469051536,49.26556250674385,5660.071644157282,8449.390653973538,0.7551158572974742,0.8796894512196964,0.2447197749314553,0.1202688066033883,0.00016436777107036056,4.1742176915256446e-05
0.25,3,rectifying_volume_2,tray,140.99827028478248,220.52971416827572,34.29755026541788,12.750233367718774,5439.508909285938,8157.035418096329,0.6227093437523921,0.7935521708644464,0.3768484630323749,0.20632130805958054,0.0004421932152329251,0.0001265210759730718
0.25,4,rectifying_volume_3,tray,151.37218355545866,220.57872875167124,33.36536749337864,12.532042106767902,5314.511305635595,7936.711387903299,0.510010893707839,0.7040626956050303,0.48900323890710456,0.29562193479921417,0.00098586738505635,0.00031536959575549715
0.25,5,rectifying_volume_4,tray,159.40471046195125,220.62803693159958,32.787066722519334,12.37660019543609,5257.448123050951,7811.872028680581,0.429449897275334,0.6288776804758035,0.5685919270955037,0.37044015807864,0.0019581756291622006,0.0006821614455565394
0.25,6,rectifying_volume_5,tray,164.86134757036012,220.67767934638516,32.39075107200222,12.282802742641994,5233.039359062847,7754.848305978625,0.3779929223076678,0.5752755308099704,0.618380554663592,0.4233872508664044,0.0036265230287401994,0.0013372183236250712
0.25,7,rectifying_volume_6,tray,168.33028680447586,220.72766698263632,32.17700987596654,12.224430234596745,5219.267127371058,7730.382409432372,0.34708934437127215,0.540996104857612,0.6464654272505029,0.45654251492025105,0.00644522837822484,0.0024613802221370527
0.25,8,rectifying_volume_7,tray,170.5465241770331,220.77789369099628,32.03856877937616,12.187495503153341,5205.062695215274,7716.4910700622795,0.3289216540331812,0.5204443381943324,0.6598991421183107,0.47519536405632207,0.011179203848508066,0.004360297749345567
0.25,9,rectifying_volume_8,tray,172.11942750121128,220.82819821711925,31.889145086859575,12.162634050954455,5183.808652643115,7702.136520760456,0.31796885524756685,0.5085269349770976,0.6629363177730491,0.4839265883448251,0.01909482697938411,0.00754647667807736
0.25,10,rectifying_volume_9,tray,173.52033660408043,220.87843201755348,31.686869669796152,12.14083549684203,5149.139475989661,7680.727349315703,0.31063545607311405,0.5016654662849002,0.6571215165697166,0.4854703645826034,0.03224302735716926,0.012864169132496493
0.25,11,rectifying_volume_10,tray,175.15615788169012,220.92848949792148,31.41516827513352,12.11206479387405,5092.689731600459,7645.916824991752,0.3045163444560128,0.49759653729656517,0.6416562339656844,0.48073381899822576,0.05382742157830291,0.02166964370520906
0.25,12,feed_tray,tray,177.4604852370706,221.00341826686318,45.86960597561505,10.90322121898557,12218.059328239382,7589.34054498957,0.2978004722149599,0.49492767787428926,0.6136854010710092,0.4690209140301649,0.08851412671403078,0.03605140809554583
0.25,13,stripping_volume_1,tray,180.95717704298679,221.07890370137042,45.676680493664854,10.84995887214766,12238.796568125397,7571.617013130789,0.26920910954824845,0.4574209065027769,0.6409094713504472,0.5046503503200995,0.0898814191013043,0.0379287431771236
0.25,14,stripping_volume_2,tray,185.14905937561232,221.15543107446075,45.49922953106673,10.78500683376273,12275.81439485763,7592.259726290024,0.23571716359677725,0.41101199529215765,0.6728075124352478,0.548730025455014,0.09147532396797485,0.040257979252828154
0.25,15,stripping_volume_3,tray,189.90285080648164,221.23322393741688,45.292130906338045,10.716337723778928,12332.709613189229,7629.183750130502,0.19876593626427425,0.3565826656741246,0.707899576639712,0.6003659177332262,0.09333448709601368,0.0430514165926491
0.25,16,stripping_volume_4,tray,194.98145292406326,221.3026467168915,53.46358356501043,12.08733796167796,12408.051379198994,7685.96173526594,0.16052474195236605,0.2965627939247145,0.7437521342706036,0.6570553689517731,0.09572312377703036,0.046381837123512445
0.25,17,stripping_volume_5,tray,200.1272099254659,221.37344110258044,53.165094171689695,12.014638521863462,12493.82209751707,7761.144686949763,0.12342745274195553,0.23466678988893294,0.777010193100802,0.7146900359836565,0.0995623541572425,0.050643174127410436
0.25,18,stripping_volume_6,tray,205.19943603715228,221.44621036973885,53.1975957968714,11.917690212741514,12571.425458422964,7846.69476293504,0.08953009816175181,0.17495879155680427,0.802994855762361,0.7678092443067938,0.10747504607588723,0.05723196413640204
0.25,19,stripping_volume_7,tray,210.40191273406876,221.5203194125902,52.762885162446096,11.85042046163158,12606.64099084063,7924.017940190776,0.06011808167462696,0.12080800764154628,0.8136955337614913,0.8090168346443092,0.12618638456388168,0.07017515771414459
0.25,20,combined_reboiler_sump,reboiler_sump,216.65751445150212,221.54549142484387,790.7652654005515,74.24996152792622,,7958.898264762938,0.03564809215584506,0.07415868282609205,0.7927079296727833,0.8258938073219768,0.1716439781713717,0.09994750985193124
