time_s,stage,volume,node_type,T_F,P_psia_hyd,ML_lbmol,MV_lbmol,L_out_used_lbmolph,V_out_lbmolph,x_n-Propane,y_n-Propane,x_n-Butane,y_n-Butane,x_n-Pentane,y_n-Pentane
0.5,1,reflux_drum,reflux_drum,120.73537873407135,221.30135193785637,1631.1227393971399,121.2712558836595,,,0.879962935317581,0.9461823839745356,0.11999492929587655,0.053807912421586446,4.213538654247256e-05,9.70360387791224e-06
0.5,2,rectifying_volume_1,tray,130.18593859315007,221.3493210277531,38.020678495651524,49.48501190349742,5661.922864407219,8537.341730379727,0.7559810423695489,0.8800147396845126,0.243853570424217,0.11994317249210265,0.0001653872062341275,4.208782338478093e-05
0.5,3,rectifying_volume_2,tray,141.2345075196029,221.39894884611562,34.28900752920514,12.806864314294296,5441.470911637614,8250.112929969298,0.6239331080148218,0.7941593019928284,0.3756222316788235,0.2057132840564737,0.0004446603063546255,0.0001274139506979939
0.5,4,rectifying_volume_3,tray,151.59257094928859,221.4484443573844,33.35778347903152,12.58800488563656,5316.294680134097,8030.770491630395,0.5113810848397393,0.7049088593045784,0.48762801157209656,0.29477382801958146,0.0009909035881642666,0.00031731267584023175
0.5,5,rectifying_volume_4,tray,159.62816423833848,221.4982536437542,32.77894130157146,12.431789792956627,5259.005510623416,7907.474752241121,0.43075619233195434,0.6297977947665938,0.5672763946703231,0.3695162093015957,0.001967412997722748,0.0006859959318104444
0.5,6,rectifying_volume_5,tray,165.0986010297291,221.54842213407548,32.38160858807218,12.33733520491646,5234.461480597412,7852.682712075001,0.3791469818738086,0.5761351408526137,0.6172110365722101,0.4225206964485194,0.0036419815539813294,0.0013441626988667332
0.5,7,rectifying_volume_6,tray,168.58328588723828,221.59896293304263,32.16689812692666,12.2784562989027,5220.626577102873,7831.006832159006,0.3480901549264955,0.5417440544089862,0.6454406918120794,0.4557829193930048,0.00646915326142515,0.002473026198009043
0.5,8,rectifying_volume_7,tray,170.81306320934814,221.64977012706285,32.02767516654623,12.241158559563106,5206.385164054778,7820.247154801397,0.32980045410944037,0.5210840634406261,0.658985804650057,0.47453732586348824,0.01121374124050264,0.004378610695885605
0.5,9,rectifying_volume_8,tray,172.39663759645228,221.70068189088784,31.877651617323558,12.21603699277396,5185.093693706176,7809.184969720243,0.31875800585878544,0.5090793281679523,0.6621010230127999,0.4833470135932193,0.01914097112841474,0.007573658238828179
0.5,10,rectifying_volume_9,tray,173.80617600357863,221.75154889153225,31.674949710488747,12.19402279596683,5150.388608625523,7791.092179887137,0.31135645030559944,0.5021471992962238,0.6563466507629846,0.484951115889971,0.032296898931416,0.012901684813805329
0.5,11,rectifying_volume_10,tray,175.4499674912328,221.80226484954972,31.4031219251511,12.16501072990542,5093.964282441106,7759.504458358748,0.30517272722358507,0.4980043723507455,0.6409588204870721,0.48028121456455275,0.05386845228934285,0.021714413084701737
0.5,12,feed_tray,tray,177.77844423312638,221.87782757406953,45.828724115448814,10.951687989099941,12206.604147059528,7705.876531196267,0.2982471814766164,0.49506620502012033,0.6132504027668996,0.4688319070854587,0.08850241575648402,0.03610188789442098
0.5,13,stripping_volume_1,tray,181.2341130651586,221.9527822397236,45.684539250745964,10.895241812859556,12252.866197966276,7508.292562844346,0.26996779471524807,0.45800564885359474,0.6402258960211938,0.5040571220690608,0.08980630926355804,0.03793722907734438
0.5,14,stripping_volume_2,tray,185.40694646463078,222.02881724835834,45.51291463994469,10.829891677465477,12292.547118416587,7535.3781868425285,0.23661023069638562,0.41186332587533353,0.6719984403028545,0.5478839243483282,0.09139132900075987,0.04025274977633817
0.5,15,stripping_volume_3,tray,190.14773621503093,222.10613551630584,45.306749015202186,10.761043640433254,12349.665262835482,7576.881087140081,0.19973689321997168,0.3576617906302195,0.707013711970258,0.5993014127342826,0.09324939480977036,0.04303679663549778
0.5,16,stripping_volume_4,tray,195.22217265283186,222.1752189356722,53.47811425193426,12.13781637760431,12425.218479290586,7637.957240146114,0.16150089843420434,0.2977885875663348,0.7428555013467563,0.6558476548742825,0.09564360021903934,0.04636375755938262
0.5,17,stripping_volume_5,tray,200.3749372122875,222.24569290266868,53.17920749176073,12.06463867476592,12511.311596639864,7718.273394608299,0.12432669920235638,0.23591345228573937,0.776176525322802,0.7134555686950178,0.09949677547484155,0.05063097901924272
0.5,18,stripping_volume_6,tray,205.46385574772518,222.3181651730566,53.21110547349156,11.96693787052804,12589.40140156332,7809.1740795434935,0.09028977883692237,0.1761024545659864,0.8022784879661051,0.7666608466638996,0.10743173319697256,0.057236698770114135
0.5,19,stripping_volume_7,tray,210.68769033315303,222.3920055496164,52.77551867638813,11.899067954307709,12625.205104248273,7892.2060397761725,0.060711086778102455,0.12176894563920594,0.8131333001461555,0.8080312001500106,0.12615561307574205,0.07019985421078356
0.5,20,combined_reboiler_sump,reboiler_sump,216.95989751952277,222.4168985384737,758.0610887830671,77.33597411360212,,7933.24858681393,0.03607965130654643,0.0749133021713521,0.7923980712372398,0.8251433218261187,0.1715222774562138,0.09994337600252919
30.0,1,reflux_drum,reflux_drum,120.79473142881952,221.45903707429017,1631.746549072198,121.29997418627683,,,0.8799519822671296,0.9461610500785829,0.12000587546624629,0.05382923948029275,4.214226662403179e-05,9.710441124356678e-06
30.0,2,rectifying_volume_1,tray,130.33087063638695,221.5073757335032,38.00827284270378,49.5152765965693,5660.994003747757,8597.131200496855,0.7549193425523659,0.8793602010772483,0.24491378735425237,0.12059727379534825,0.00016687009338158,4.252512740346655e-05
30.0,3,rectifying_volume_2,tray,141.4373025120451,221.55736111362663,34.27818194900611,12.813102941940063,5441.927737187962,8305.061001564396,0.6223363565393054,0.7929551436150601,0.3772146885981679,0.20691595573607122,0.0004489548625266494,0.00012890064886864758
30.0,4,rectifying_volume_3,tray,151.7910351602169,221.60721808795094,33.35389114044549,12.594218431329546,5319.278165628575,8084.266401151654,0.509982614439529,0.703627145199914,0.4890179485251589,0.2960522061100599,0.000999437035312052,0.00032064869002613517
30.0,5,rectifying_volume_4,tray,159.79288256719994,221.65739366673768,32.782074432927516,12.438548852212918,5263.9926095291075,7960.529180055998,0.4297876679878068,0.6287607854102498,0.5682296200881214,0.3705468668156118,0.0019827119240718445,0.0006923477741383852
30.0,6,rectifying_volume_5,tray,165.22844702039842,221.70792834909983,32.38944631867413,12.344640221318349,5240.580299265602,7905.146993390968,0.3785555285251409,0.5754193149079211,0.6177757994648834,0.4232252279056116,0.003668672009975861,0.0013554571864673498
30.0,7,rectifying_volume_6,tray,168.68869981892277,221.75883036003916,32.17715454818093,12.28613278479112,5227.200275093143,7882.484692141964,0.34774865561147006,0.5412827829461531,0.6457357715044163,0.45622449203660786,0.00651557288411364,0.002492725017239082
30.0,8,rectifying_volume_7,tray,170.90780621671814,221.80999080926654,32.03858026121747,12.248996560298032,5213.001644292374,7870.405234121451,0.3295768947224811,0.5207553660034153,0.6591278964896008,0.4748313495347841,0.011295208787917984,0.004413284461800458
