time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
300.0,1045.7069456000027,4.288018888206398,0.0,5.859590657974092e-05,0.00029011894021664376,1.3578762944055356e-06,0.5156883871514462,0.042880188882063984,-50894825.691564746,54706000.0,5952.48,8486.636514724558,2844.211185540982,4612.535810758646,0.5458755287975314,0.4999593889125078,221.98553483508564,120.91292607317469,217.21841716362505,9.770664374091719e-13,15187625.20798799,0.787487699999474,39.0,7.0,5.0,1.0,16.0,100.0,700.0,0.125,0.8810095329445689,0.0363594747671807,0.11894802536610152,0.7919873574502742,4.2441689329579694e-05,0.171653167782545
330.0,1144.115340599994,4.498361752749126,0.0,6.120866395702529e-05,0.00029569712835287497,1.3769640584674707e-06,0.5091907277387235,0.04498361752749126,-50894825.691564746,54706000.0,5952.48,8486.996725754121,2859.486907373144,4612.190954103764,0.5452035713733335,0.49996010617413705,221.955799133103,120.9049197933025,217.20954624977446,3.959133878415086e-13,15153316.413294006,0.6949308000039309,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8809682240228148,0.03633928599589955,0.11898929910510836,0.7919942707726059,4.24768720769163e-05,0.17166644323149463
360.0,1244.4000992999936,4.705987158343753,0.0,6.377289898146713e-05,0.0003010975539249709,1.3954743479908475e-06,0.5022050189310145,0.047059871583437524,-50894825.691564746,54706000.0,5952.48,8487.345746811568,2874.5530579410743,4611.854499204457,0.544500633847665,0.49996086580754984,221.92562236821013,120.89678931236968,217.2005133231567,4.1327801011525894e-13,15117630.267928544,0.8663349999987986,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8809263597923751,0.03631889765988352,0.11903112822751327,0.792001414193725,4.251198011160928e-05,0.1716796881463914
390.0,1341.3029387999995,4.910695793942596,0.0,6.628576880373547e-05,0.0003063140358420924,1.4133822256197822e-06,0.4947318946914796,0.04910695793942596,-50894825.691564746,54706000.0,5952.48,8487.68313648002,2889.3950147818186,4611.5268429587395,0.5437671689109955,0.49996166800242814,221.89502339684245,120.88854024628051,217.19132390208145,4.458281648087989e-13,15080591.831928859,0.7580266000004485,39.0,7.0,7.0,1.0,16.0,100.0,700.0,0.125,0.8808839583256065,0.036298322494008856,0.11907349468073035,0.7920087843661638,4.254699366313061e-05,0.17169289313982716
420.0,1438.1920099999988,5.112288780577141,0.0,6.874449215965258e-05,0.00031134045970588887,1.4306624286919423e-06,0.48677284246421854,0.051122887805771414,-50894825.691564746,54706000.0,5952.48,8488.008457871243,2903.998200055745,4611.208380843097,0.5430036588497299,0.4999625128735986,221.86402164484423,120.88017836913096,217.18198368829027,6.630433463604451e-13,15042227.861128742,0.7305443000077503,39.0,7.0,7.0,1.0,16.0,100.0,700.0,0.125,0.8808410384527458,0.03627757358016818,0.11911637965478915,0.7920163777667727,4.258189246510744e-05,0.17170604865305916
450.0,1533.8509388999955,5.310568022385309,0.0,7.114635555590998e-05,0.00031617079080395645,1.447289407012035e-06,0.47833022287289473,0.05310568022385309,-50894825.691564746,54706000.0,5952.48,8488.321279530126,2918.348106741932,4610.899506070889,0.5422106153213836,0.49996340045719756,221.83263709799135,120.87170960929603,217.17249856456615,4.4806420398709644e-13,15002566.096946035,0.846022500001709,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8807976197705354,0.03625666434076038,0.11915976357370692,0.7920241906959835,4.2616655757635516e-05,0.17171914496325627
480.0,1629.5884253999975,5.50533656521877,0.0,7.361089392142088e-05,0.0003207990874642519,1.463237363467466e-06,0.4694072868940869,0.05505336565218771,-50894825.691564746,54706000.0,5952.48,8488.621176458031,2932.4303253487546,4610.600608730122,0.5413885790763668,0.4999643307071737,221.80089029114257,120.86314004509646,217.16287459194223,6.100248378747356e-13,14961635.327871965,0.6946538999909535,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8807537226496314,0.03623560853126587,0.11920362608807741,0.7920322192772481,4.265126229115105e-05,0.17173217219148598
510.0,1723.7360260999994,5.6963989615094075,0.0,7.611139457180764e-05,0.00032521951449571894,1.47848029753798e-06,0.46000819034781365,0.05696398961509407,-50894825.691564746,54706000.0,5952.48,8488.907731184725,2946.230571059189,4610.312074907461,0.5405381196261452,0.49996530349223384,221.76880229602693,120.85447590005154,217.15311800650736,5.226581063004022e-13,14919465.893570963,0.7124750999937532,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8807093682407052,0.036214420231893495,0.11924794606896277,0.7920404594566802,4.268569033193736e-05,0.1717451203114263
540.0,1819.5064025000029,5.883561640534698,0.0,7.853972370494789e-05,0.00032942635684965655,1.4929920516400704e-06,0.45013800556481937,0.058835616405346985,-50894825.691564746,54706000.0,5952.48,8489.180534662783,2959.7347112261336,4610.034285798707,0.5396598348577855,0.49996631859311125,221.73639470766133,120.84572353771702,217.14323521580187,5.887861585896936e-13,14876089.215090184,0.7704601000004914,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.880664578479156,0.03619311383828749,0.11929270160317465,0.7920489070028898,4.2719917669337284e-05,0.1717579791588228
570.0,1912.7983781999937,6.066633282789413,0.0,8.089336840997273e-05,0.0003334140332536132,1.5067463603468667e-06,0.4398027300975324,0.060666332827894125,-50894825.691564746,54706000.0,5952.48,8489.43918735892,2972.9287931290596,4609.767616810062,0.5387543505950436,0.4999673757002181,221.70368962936925,120.836889456111,217.13323279480426,8.351361865304887e-13,14831538.440550053,0.7724764000013238,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8806193760883456,0.036171704051288445,0.11933786999002975,0.792057557507034,4.275392162474175e-05,0.1717707384416776
