time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Feed_temperature_step_F,Feed_temperature_F,Feed_enthalpy_BTUph,Feed_enthalpy_delta_BTUph,Pressure_ctrl_SP_psia,Pressure_ctrl_error_psia,Composition_ctrl_component,Composition_ctrl_SP_molfrac,Composition_ctrl_PV_molfrac,Composition_ctrl_error_molfrac,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
0.5,9.691595099982806,0.6499710978369355,0.0,9.128566905287418e-06,8.548023862431364e-05,1.1005523625762237e-07,0.2494495484916115,0.006499710978369355,-50844186.3483611,54706000.0,5953.515388255981,8465.432078663198,2559.2987478270934,4630.1025187008745,0.497465567261418,0.500050485422445,221.28656216572264,120.73004497743396,216.95419865896253,3.904656632066065e-13,4637493.483142041,9.685128100012662,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.0,nan,-36661427.88636613,0.0,221.32122601060775,-0.034663844885102435,n-Butane,0.11987175180429868,0.11999711905078624,0.00012536724648755382,0.8799607433490008,0.03607282610642353,0.11999711905078624,0.7923959574959032,4.2137600213064404e-05,0.17153121639767333
