time_s,stage,volume,node_type,T_F,P_psia_hyd,ML_lbmol,MV_lbmol,L_out_used_lbmolph,V_out_lbmolph,x_n-Propane,y_n-Propane,x_n-Butane,y_n-Butane,x_n-Pentane,y_n-Pentane
0.5,1,reflux_drum,reflux_drum,120.70241394789463,221.1857390637678,1624.1291840597046,121.72236073500368,,,0.8798259004916547,0.9461274352473741,0.12013190793900017,0.05386285099513066,4.219156934522788e-05,9.713757495189648e-06
0.5,2,rectifying_volume_1,tray,130.14841794096026,221.23324002088845,38.02104413768903,49.45602075427377,5660.994144260996,8460.599500323366,0.755893519795958,0.8799875992394798,0.24394152299362634,0.1199704349232883,0.00016495721041567514,4.196583723195512e-05
0.5,3,rectifying_volume_2,tray,141.19317986261103,221.28236914762604,34.28950776828371,12.799603592751932,5440.710101063661,8169.511936649608,0.6238792152135177,0.7941572126155532,0.3756776087130535,0.20571583694725504,0.0004431760734286749,0.00012695043719171913
0.5,4,rectifying_volume_3,tray,151.55049053404397,221.3313524779682,33.35838354127069,12.580830106659668,5315.5916602640455,7949.362548797512,0.5113257730208224,0.7049069613263431,0.4876866767418982,0.2947768862700178,0.0009875502372792594,0.0003161524036390523
0.5,5,rectifying_volume_4,tray,159.58636785323782,221.38062962239,32.77963123147354,12.42464090099781,5258.360900921986,7824.375966287463,0.43069178043022655,0.6297846559084964,0.5673471527640307,0.36953172694309916,0.00196106680574273,0.0006836171484043051
0.5,6,rectifying_volume_5,tray,165.05694849238404,221.43024271652965,32.3824632462746,12.33018021115669,5233.891369391511,7767.263278374904,0.3790764237200417,0.5761110358390769,0.6172924167254652,0.42254909283651043,0.00363115955449309,0.0013398713244126379
0.5,7,rectifying_volume_6,tray,168.5411755005229,221.48020415662262,32.16798625701144,12.271288167590065,5220.142373264134,7742.898032532904,0.34801894230441,0.5417149822260702,0.6455290440975215,0.4558190685687184,0.006452013598068455,0.0024659492052115273
0.5,8,rectifying_volume_7,tray,170.7699082568598,221.53040840133522,32.0290473113466,12.233976577709383,5205.993550545701,7729.243363350265,0.32973301939024086,0.521056070026839,0.6590786662255658,0.4745761784316132,0.011188314384193387,0.004367751541547761
0.5,9,rectifying_volume_8,tray,172.35204078060215,221.58069424050646,31.879335295031122,12.20884129857326,5184.798200615986,7715.182814263318,0.3186969672961175,0.5090564355471014,0.6621970920182567,0.483385423181871,0.019105940685625766,0.007558141271027603
0.5,10,rectifying_volume_9,tray,173.75998758121182,221.63091301588926,31.67693381228651,12.186813608511764,5150.186101684139,7694.072533727559,0.31130292341161064,0.502131699714322,0.6564435979580897,0.4849868987817443,0.032253478630299634,0.012881401503933803
0.5,11,rectifying_volume_10,tray,175.40175010657873,221.6809591829515,31.405327857084472,12.157799463889562,5093.823429786962,7659.543837808102,0.3051320209657892,0.4980045360899788,0.6410445488909605,0.4803044918802245,0.053823430143250375,0.02169097202979666
0.5,12,feed_tray,tray,177.7101584865555,221.75591050582673,45.880324229188886,10.94187127541462,12232.688629956503,7603.263029066511,0.2983656927179684,0.49526819223195795,0.6131933516392555,0.46867087669222346,0.08844095564277607,0.03606093107581868
0.5,13,stripping_volume_1,tray,181.18906565087497,221.83151052306258,45.68873150371249,10.888689752142598,12253.593555102174,7599.259943167611,0.26991079409487373,0.45798661090784776,0.6402917318136664,0.5040878193226889,0.08979747409145998,0.0379255697694634
0.5,14,stripping_volume_2,tray,185.36436327487382,221.9081536228506,45.512379717442826,10.823732902028407,12290.725313535517,7620.277633712029,0.23653663624736174,0.41181430505434136,0.6720788887084403,0.5479429636660671,0.0913844750441979,0.04024273127959139
0.5,15,stripping_volume_3,tray,190.1069231615176,221.98606411670093,45.305932323817274,10.754944744919033,12347.73045932284,7657.526864852443,0.1996525565833548,0.35758602190586186,0.7071054319040065,0.5993868004120335,0.09324201151263854,0.04302717768210462
0.5,16,stripping_volume_4,tray,195.18277848582437,222.0555866610976,53.47762846080009,12.13091979346653,12423.351371262039,7714.65100354007,0.1614088858671926,0.29768656260932813,0.7429558203404181,0.655959168576193,0.09563529379238937,0.0463542688144789
0.5,17,stripping_volume_5,tray,200.3369798624002,222.12648760935477,53.17890857964106,12.057766391094647,12509.570546169396,7790.404449688105,0.12422767100941157,0.2357829570836034,0.7762844352207299,0.7135952391947376,0.0994878937698585,0.05062180372165895
0.5,18,stripping_volume_6,tray,205.42682633704064,222.1993738123134,53.2109779211536,11.96011778614128,12587.772440252782,7876.752253318648,0.09018867760889784,0.1759503866156206,0.8023867924655402,0.7668209108529901,0.1074245299255619,0.057228702531389425
0.5,19,stripping_volume_7,tray,210.65137844057185,222.27361243419176,52.775469748809144,11.892279454575851,12623.638511229834,7955.078366802813,0.06061313232155359,0.1216051749685201,0.8132272914816643,0.8081968606758065,0.12615957619678217,0.07019796435567334
0.5,20,combined_reboiler_sump,reboiler_sump,216.92353160967008,222.29888603598616,758.1060726900467,77.29171193791305,,7991.065114838919,0.035995954100116384,0.07476051715447447,0.7924517105749626,0.8252838585750029,0.171552335324921,0.09995562427052282
60.0,1,reflux_drum,reflux_drum,120.709613557817,221.2094796744323,1626.9481348559323,121.52821030426679,,,0.8798481489346276,0.9461358473911299,0.12010968359687008,0.053854443785056993,4.2167468502310234e-05,9.708823813205215e-06
60.0,2,rectifying_volume_1,tray,130.15062309267535,221.2569748732201,38.021173586472635,49.46252143018073,5661.106948191992,8460.319877489781,0.7559801627910976,0.8800333144974857,0.24385507713500693,0.11992476969826596,0.00016476007389557826,4.191580424843155e-05
60.0,3,rectifying_volume_2,tray,141.19112210916182,221.3060983564303,34.28995016959573,12.801354558152804,5440.832251927376,8169.349553156699,0.6240092785942387,0.7942434379839229,0.3755480856106195,0.20562977284757142,0.00044263579514161914,0.00012678916850568435
60.0,4,rectifying_volume_3,tray,151.54686113052836,221.3550757550711,33.35879220245095,12.582567142753106,5315.666635224217,7949.205282872241,0.5114632185324766,0.7050169438423868,0.4875503165875992,0.2946672746212595,0.0009864648799242917,0.0003157815363536668
60.0,5,rectifying_volume_4,tray,159.58366586852273,221.40434664046785,32.7798721268432,12.426323237312868,5258.392136633579,7824.167132045412,0.43081255048287237,0.6298944442605341,0.567228224667533,0.3694226268613844,0.0019592248495944905,0.0006829288780814572
60.0,6,rectifying_volume_5,tray,165.05623144913363,221.45395336222404,32.38253929915734,12.3318042767168,5233.901291000408,7767.006996346251,0.3791739332457456,0.576206042636608,0.6171977315310713,0.4224551932157398,0.0036283352231831797,0.0013387641476521178
60.0,7,rectifying_volume_6,tray,168.54241191369331,221.50390851100937,32.1679460791042,12.272865441543226,5220.14806409146,7742.617333009436,0.3480960059273983,0.541791980391017,0.6454560214579604,0.45574368672702076,0.006447972614641334,0.002464332881962487
60.0,8,rectifying_volume_7,tray,170.7726553578631,221.5541066353356,32.02893902423459,12.235520537665442,5206.00388449503,7728.955547735389,0.3297949314111204,0.5211176812961839,0.6590222060657257,0.47451675633154067,0.011182862523154032,0.004365562372275538
60.0,9,rectifying_volume_8,tray,172.3558374964496,221.6043865415673,31.879193592224514,12.2103623743783,5184.816677524206,7714.8966123270275,0.3187484683714857,0.5091066662719782,0.6621524908488536,0.4833379467919473,0.01909904077966063,0.0075553869360743585
60.0,10,rectifying_volume_9,tray,173.7644993863512,221.65459955647728,31.67677740775371,12.188317886335303,5150.212756219588,7693.791058972676,0.31134740080509343,0.5021740034621637,0.6564071349484432,0.4849477466441888,0.032245464246463434,0.012878249893647404
60.0,11,rectifying_volume_10,tray,175.40680447292044,221.70464011042338,31.405158828317678,12.159288416017331,5093.855243343024,7659.266660528736,0.30517153744215303,0.49804134779071985,0.6410131350485619,0.48027075878548714,0.0538153275092851,0.021687893423792955
60.0,12,feed_tray,tray,177.71574863923243,221.77958680831034,45.880797099908214,10.943128105466652,12233.14005834307,7602.986839109577,0.2984012107223937,0.49530101842149216,0.6131639588220343,0.46864010464253336,0.08843483045557209,0.03605887693597442
60.0,13,stripping_volume_1,tray,181.19296792609344,221.85518469004532,45.68929630096867,10.889966140325258,12254.037867924326,7599.400977320876,0.2699593134786512,0.45803938415734163,0.640250220719707,0.5040382487913314,0.08979046580164188,0.037922367051327066
60.0,14,stripping_volume_2,tray,185.36678891885558,221.93182521458928,45.51300648640434,10.825021971692026,12291.154739997266,7620.408538978118,0.23659562447398272,0.4118862872111709,0.6720276712161599,0.5478753231574252,0.09137670430985731,0.04023838963140394
60.0,15,stripping_volume_3,tray,190.10839772512438,222.0097326970853,45.30658093708071,10.756235963861466,12348.143098892759,7657.639482031341,0.19971713998628932,0.35767271913053744,0.7070492155897622,0.5993054200831103,0.09323364442394855,0.04302186078635231
60.0,16,stripping_volume_4,tray,195.18406465830935,222.07925281609178,53.47833137874819,12.132374738767083,12423.757757881438,7714.743292878869,0.16147279308974302,0.2977797986905281,0.7429007833750451,0.655871951717147,0.09562642353521184,0.0463482495923249
60.0,17,stripping_volume_5,tray,200.3389064351373,222.15015130003258,53.17957233107094,12.059196770782242,12509.989480912389,7790.486218373993,0.12428468237286128,0.23587234492610745,0.7762368449305069,0.7135122791846752,0.09947847269663167,0.05061537588921728
60.0,18,stripping_volume_6,tray,205.43004555271085,222.22303526473897,53.21160597946818,11.961511320809048,12588.227681046974,7876.842411206568,0.09023423959359983,0.17602628989973534,0.802351610617751,0.7667517605919224,0.1074141497886492,0.05722194950834228
60.0,19,stripping_volume_7,tray,210.65621183231139,222.29727213142834,52.77607513053137,11.893638540744032,12624.151635176842,7955.200725191881,0.06064504678872849,0.12166106773367104,0.8132078540033022,0.8081484504582497,0.12614709920796927,0.0701904818080792
60.0,20,combined_reboiler_sump,reboiler_sump,216.92989464749633,222.32254345679056,758.081510072322,77.30221362264312,,7991.241429864348,0.03601423552913017,0.07479385936977506,0.7924509389364262,0.8252602330161435,0.17153482553444382,0.09994590761408136
120.0,1,reflux_drum,reflux_drum,120.71687926665633,221.23388277876765,1629.979936693365,121.31883114273145,,,0.8798728568945807,0.946145389545263,0.12008500207964325,0.05384490710093891,4.214102577602547e-05,9.70335379823081e-06
120.0,2,rectifying_volume_1,tray,130.15333331511735,221.28137310791527,38.021230647814576,49.469162029368995,5661.204351788869,8460.197303220682,0.7560636432132956,0.8800770418251115,0.24377177728392516,0.11988108798754699,0.00016457950277935828,4.1870187341492766e-05
120.0,3,rectifying_volume_2,tray,141.1899190798366,221.3304917400224,34.29029168922881,12.80313576693958,5440.933947140223,8169.321464128097,0.6241326032207335,0.794324585366704,0.37542524490305496,0.2055487695117486,0.0004421518762114431,0.000126645121547365
120.0,4,rectifying_volume_3,tray,151.54418536990522,221.3794639777322,33.35909825669737,12.584333522986107,5315.721871394937,7949.175071725276,0.5115935585768565,0.7051204747177124,0.48742093738207987,0.29456407180563016,0.0009855040410636064,0.00031545347665733236
120.0,5,rectifying_volume_4,tray,159.58182427834927,221.4287293620677,32.780018784489066,12.428037896145655,5258.404368331271,7824.08394406229,0.4309276514419679,0.6299982926479335,0.5671147356268182,0.36931938107379286,0.00195761293121385,0.00068232627827359
120.0,6,rectifying_volume_5,tray,165.05622588291902,221.47833044384205,32.38252766764949,12.333464198450677,5233.891264233593,7766.875183106655,0.3792674839349624,0.5762964684313089,0.6171066196994561,0.42236572407156914,0.0036258963655816253,0.0013378074971218032
120.0,7,rectifying_volume_6,tray,168.54423959357683,221.5282799959331,32.1678193008537,12.274481228578377,5220.1315586278615,7742.458465621973,0.3481704079246876,0.5418656881269756,0.6453850556386443,0.45567135250948326,0.006444536436667907,0.00246295936354114
120.0,8,rectifying_volume_7,tray,170.7759253657736,221.5784726518585,32.02874032771073,12.237104612451589,5205.989055994888,7728.785797731503,0.32985496059191544,0.5211768752166347,0.6589667341090627,0.4744593855712191,0.011178305299021921,0.004363739212146182
120.0,9,rectifying_volume_8,tray,172.36013364717738,221.62874723441638,31.878954506448956,12.211924348907456,5184.806732127133,7714.724115173886,0.3187984561310891,0.5091549362196485,0.6621081694829352,0.4832919172762089,0.01909337438597576,0.007553146504142713
120.0,10,rectifying_volume_9,tray,173.76951424253755,221.6789550573155,31.676515820257404,12.189863378501915,5150.2078995894135,7693.618720662624,0.31139047456619334,0.5022145000396004,0.6563705469142506,0.48490974806513254,0.032238978519556157,0.012875751895267008
120.0,11,rectifying_volume_10,tray,175.41236730472687,221.72899052942722,31.404879607478154,12.16081890979438,5093.853442618017,7659.094284798883,0.30520964657887667,0.4980763205899842,0.6409815927546721,0.4802381719694538,0.05380876066645114,0.021685507440562034
120.0,12,feed_tray,tray,177.72181499328815,221.80393317040694,45.88119506386865,10.944419907393268,12233.567636431571,7602.812150780692,0.29843536226745926,0.4953318835941233,0.6131351921516119,0.4686108714703633,0.08842944558092887,0.036057244935513565
120.0,13,stripping_volume_1,tray,181.19745253380762,221.87952956173254,45.68977731399473,10.89127615248719,12254.457064050353,7599.651554060459,0.2700056508979852,0.4580890063811717,0.6402101034946239,0.5039913320983916,0.08978424560739098,0.037919661520436555
120.0,14,stripping_volume_2,tray,185.3698687051453,221.95616815612658,45.513543783102975,10.826343964816935,12291.55828573886,7620.6459063520515,0.23665193745179092,0.41195423726950897,0.6719783074600163,0.5478111539495978,0.09136975508819264,0.040234608780893064
120.0,15,stripping_volume_3,tray,190.11054737773523,222.0340732680302,45.30713760580454,10.757560285877199,12348.529001673056,7657.855920226758,0.19977898374914665,0.3577550408497067,0.7069948975924624,0.5992278110949267,0.09322611865839109,0.04301714805536669
