time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
0.5,9.72074769999017,2.152952287370344,0.0,2.8360028771328794e-05,0.00012022206848882888,3.5172254753135235e-07,0.24121771148020343,0.02152952287370344,-50894825.691564746,54706000.0,5952.48,8460.599500323366,2355.7733980516255,4633.415779824233,0.4956496777973432,0.5000370250992138,221.1857390637678,120.70241394789463,216.92353160967008,4.649590415540214e-13,4634206.711328141,9.717958199995337,40.0,8.0,8.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8798259004916547,0.035995954100116384,0.12013190793900017,0.7924517105749626,4.219156934522788e-05,0.171552335324921
60.0,102.68706289998954,2.24298906461393,0.0,2.9523990441997804e-05,0.00012100184743473597,0.0,0.0,0.0224298906461393,-50894825.691564746,54706000.0,5952.48,8460.319877489781,2343.2431013991677,4633.766755194094,0.4963103419040627,0.5000299082141028,221.2094796744323,120.709613557817,216.92989464749633,4.134142032311315e-13,4646253.028142151,0.8449286000104621,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8798481489346276,0.03601423552913017,0.12010968359687008,0.7924509389364262,4.2167468502310234e-05,0.17153482553444382
120.0,193.58139249999658,2.3892963318072185,0.0,3.144562530905465e-05,0.000121095147322355,0.0,0.0,0.023892963318072183,-50894825.691564746,54706000.0,5952.48,8460.197303220682,2334.2872948685967,4633.984046017732,0.49702038451616415,0.5000226453305271,221.23388277876765,120.71687926665633,216.93639140245654,3.9955655369109935e-13,4659100.808828585,0.836832000000868,39.0,7.0,7.0,1.0,16.0,100.0,700.0,0.125,0.8798728568945807,0.036033513157909,0.12008500207964325,0.7924493034139094,4.214102577602547e-05,0.17151718342818165
180.0,285.19140819998574,2.4865257821516504,0.0,3.271086142450004e-05,0.00011907746236114272,0.0,0.0,0.024865257821516506,-50894825.691564746,54706000.0,5952.48,8460.229376844847,2329.0171302083186,4634.067836335977,0.49775967301788326,0.5000154100668525,221.25829637137636,120.724023914398,216.9428551742672,7.888986236917573e-13,4672390.507313488,0.643069200013997,37.0,5.0,5.0,1.0,16.0,100.0,500.0,0.16666666666666666,0.8798992681439168,0.03605323184900685,0.1200586187324607,0.7924468675662621,4.211312362257107e-05,0.171499900584731
240.0,370.9667849999969,2.534357511041748,0.0,3.331943964055291e-05,0.00011506883294482388,0.0,0.0,0.02534357511041748,-50894825.691564746,54706000.0,5952.48,8460.40880305009,2327.3726624186065,4634.023245223541,0.4985135254556492,0.5000083013622739,221.2822847058874,120.73092804437469,216.94917707696047,2.8337020654022528e-12,4685863.00607553,0.5741069999930914,36.0,4.0,4.0,1.0,16.0,100.0,400.0,0.2,0.8799268008780147,0.03607299859790687,0.12003111468397246,0.7924437046280114,4.2084438012770896e-05,0.1714832967740817
300.0,456.2520794000011,2.533888966067294,0.0,3.329017432979419e-05,0.00011001866392727304,0.0,0.0,0.02533888966067294,-50894825.691564746,54706000.0,5952.48,8460.72660526015,2329.2463628242012,4633.856643885241,0.49926758014515316,0.5000014054886353,221.3054371912838,120.73748100431312,216.95525442273185,6.469360269480543e-12,4699264.597186242,0.5664496000099462,36.0,4.0,4.0,1.0,16.0,100.0,400.0,0.2,0.8799548814705009,0.036092439007105244,0.12000306291025484,0.7924398983342602,4.205561924428789e-05,0.17146766265863467
360.0,544.1837910999893,2.4868499490654496,0.0,3.2650038527938185e-05,0.00010889429135071774,0.0,0.0,0.024868499490654495,-50894825.691564746,54706000.0,5952.48,8461.172277924274,2334.4854541214113,4633.575551782978,0.5000079826061962,0.4999947989017769,221.32737304209655,120.74358203411406,216.96099184137924,4.40674106579997e-13,4712350.995655549,0.7481825999857392,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8799829531420065,0.03611120201579769,0.11997501957527348,0.7924355409564767,4.202728272004438e-05,0.17145325702772557
420.0,634.6945006999886,2.3955741775125237,0.0,3.143348556276603e-05,0.00010585851949732236,0.0,0.0,0.023955741775125237,-50894825.691564746,54706000.0,5952.48,8461.733913446911,2342.8938414404674,4633.18857017285,0.5007215644052597,0.4999885507604567,221.34774549487037,120.7491412544299,216.96630234240408,5.018035354324177e-13,4724890.617834255,0.7214646999782417,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8800104837445497,0.036128964003846915,0.11994751625423064,0.7924307313294451,4.200000121967831e-05,0.1714403046667081
480.0,725.0739058999752,2.2629745984762772,0.0,2.9681871477739425e-05,0.00010103287072903792,0.0,0.0,0.022629745984762775,-50894825.691564746,54706000.0,5952.48,8462.398313828347,2354.233855976462,4632.705339126565,0.5013960150877574,0.4999827249464906,221.36624564559588,120.7540805716881,216.97110832831393,1.1399108436440339e-12,4736667.425602884,0.6262935000122525,37.0,5.0,5.0,1.0,16.0,100.0,500.0,0.16666666666666666,0.8800369727363049,0.036145432340407437,0.11992105296518096,0.7924255728882138,4.1974298514133776e-05,0.17142899477137866
540.0,815.9550544999947,2.092519343539335,0.0,2.744294687746309e-05,9.456236007139296e-05,0.0,0.0,0.02092519343539335,-50894825.691564746,54706000.0,5952.48,8463.151098048982,2368.2280637790645,4632.136504610891,0.5020200474164885,0.4999773814964064,221.38260593342045,120.75833450442474,216.9753425575711,1.190804508631658e-12,4747484.284424648,0.6575199000071734,37.0,5.0,5.0,1.0,16.0,100.0,500.0,0.16666666666666666,0.8800619574204077,0.036160348437386206,0.1198960919354291,0.7924201717305692,4.195064416305909e-05,0.1714194798320445
