time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
300.0,1175.848985699995,1.4904567188999613,0.0,2.077207191466236e-05,0.00025137901774883174,4.756524077831337e-07,0.8771755874744637,0.014904567188999613,-50894825.69156475,54706000.0,5952.48,8467.56203151594,2419.185143150236,4629.921260014338,0.5101440613612537,0.49990505838154714,221.57312641396513,120.80789627833421,217.00657519075142,1.0756532291614154e-12,13595708.05482294,1.045763200003421,41.0,9.0,7.0,1.0,16.0,100.0,900.0,0.1,0.8803521029647419,0.036402467572932425,0.11960654701771434,0.7924164398269049,4.1350017543865566e-05,0.17118109260016276
330.0,1301.6371252999816,1.133653202013233,0.0,1.6450052225237884e-05,0.00025170195938149694,4.0813203591542425e-07,0.8856748118029827,0.011336532020132331,-50894825.69156475,54706000.0,5952.48,8468.668342083067,2445.7553875043254,4628.950830364645,0.5103160694391702,0.49990287601771716,221.57340408886134,120.80710700597096,217.0070655762662,9.149496084666752e-13,13601948.386427466,1.0922630999993999,42.0,10.0,7.0,1.0,16.0,102.0,998.0,0.09272727272727273,0.8803643469258193,0.036402910890433286,0.11959430481333364,0.7924095676853534,4.1348260847033593e-05,0.17118752142421326
360.0,1431.0975381000026,0.7742539912306937,1.0,1.208473096850457e-05,0.00025112801788130433,3.400400123698688e-07,0.889712817582343,0.007742539912306937,-50894825.69156475,54706000.0,5952.48,8469.763669371127,2472.4467720317957,4627.980366731042,0.5104345575853981,0.49990117268549417,221.5720913996454,120.805876553131,217.0071228871951,1.3358672011754102e-12,13605677.569090415,0.9629813999927137,41.0,9.0,5.0,1.0,16.0,118.0,882.0,0.118,0.8803745477836987,0.03640208357749619,0.11958410361296254,0.792403006830291,4.13486033388516e-05,0.17119490959221287
390.0,1566.045014000003,0.41409282642435025,1.0,7.699406058996037e-06,0.0002496409130145594,2.773180506399076e-07,0.8891622907845431,0.004140928264243502,-50894825.69156475,54706000.0,5952.48,8470.84254981605,2499.121640755332,4627.014697133015,0.5104993962315313,0.4998999578012334,221.56921221056496,120.80421447595074,217.0067538819701,6.228153749200512e-13,13606900.251232987,0.9971654000109993,40.0,8.0,8.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.880382695822857,0.036399995767823344,0.11957595314524516,0.7923967750984446,4.135103189787777e-05,0.17120322913373207
420.0,1705.3019200999988,0.05505150640690732,1.0,8.248061297327809e-06,0.0002472286754491885,3.0728424508889386e-07,0.883924465732692,0.0005505150640690732,-50894825.69156475,54706000.0,5952.48,8471.89947449267,2525.6393747273128,4626.058613463313,0.5105107372292493,0.49989923793222835,221.56479823177276,120.80213264623828,217.00596753952075,1.2949180966783678e-12,13605634.734798463,1.16589030000614,43.0,11.0,10.0,1.0,16.0,119.0,1081.0,0.09916666666666667,0.8803887893629991,0.036396663340309436,0.11956985511064415,0.7923908889986058,4.135552635669569e-05,0.17121244766108473
450.0,1841.9688926999806,0.3009529398291484,1.0,8.849589545065585e-06,0.00024388401571684426,3.360242977118455e-07,0.8739332115578236,0.003009529398291484,-50894825.69156475,54706000.0,5952.48,8472.928927861994,2551.8573710740475,4625.116869268688,0.5104690189271183,0.4998990173706646,221.55888904736628,120.79964524587756,217.00477506467806,8.007474247726693e-13,13601912.634188382,1.1055419000040274,42.0,10.0,8.0,1.0,16.0,102.0,998.0,0.09272727272727273,0.8803928349893648,0.03639210798668375,0.11956580295135326,0.7923853636233001,4.1362059281930874e-05,0.1712225283900161
480.0,1976.4426884999848,0.6519827341098688,1.0,9.407247694114432e-06,0.00023960468816521067,3.6339333147154355e-07,0.8591588004950912,0.006519827341098688,-50894825.69156475,54706000.0,5952.48,8473.92543079374,2577.6321350889,4624.194176400473,0.5103749691162407,0.4998992985515166,221.55153208032155,120.79676874056538,217.00318987381493,1.0140003080198596e-12,13595779.485608213,1.168580400000792,43.0,11.0,7.0,1.0,16.0,107.0,1093.0,0.08916666666666667,0.8803948477485203,0.03638635724528486,0.11956378165569877,0.7923802125647549,4.137059578101083e-05,0.17123343018996023
510.0,2106.3351877999958,0.9960952936564239,1.0,1.2074708707278383e-05,0.0002343938423128596,3.8924923132418093e-07,0.8396112300358254,0.00996095293656424,-50894825.69156475,54706000.0,5952.48,8474.883587016766,2602.820471989975,4623.29519872675,0.5102296056311225,0.49990008230583644,221.54278248876116,120.79352183125523,217.00122755901882,1.404695797109501e-12,13587294.208873091,1.1224084999994375,42.0,10.0,7.0,1.0,16.0,100.0,1000.0,0.09090909090909091,0.8803948513033528,0.0363794444974223,0.11956376760330643,0.7923754478356777,4.1381093340871716e-05,0.17124510766689996
540.0,2245.360171599983,1.3313604027910828,0.0,1.6387179831585615e-05,0.00022826035254108016,4.134538233890872e-07,0.8153429740844785,0.013313604027910828,-50894825.69156475,54706000.0,5952.48,8475.79813286091,2627.2807612125093,4622.424541504545,0.5100342344247161,0.4999013679524796,221.5327029890671,120.78992538208057,216.99890582951826,2.305749451722305e-13,13576530.09183048,1.366329600015888,40.0,8.0,7.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8803928780409629,0.03637140892289429,0.11956572845733307,0.792371079795504,4.1393501704195144e-05,0.17125751128160163
570.0,2428.667143300001,1.6558783304050053,0.0,2.0571679176667865e-05,0.00022121911426230175,4.358741319931969e-07,0.786451046765463,0.016558783304050053,-50894825.69156475,54706000.0,5952.48,8476.663988936425,2650.874292615473,4621.586735462384,0.5097904449763709,0.4999031532414185,221.52136360273656,120.78600232401938,216.99624442959356,9.072546974198759e-13,13563572.379837096,1.5093964999832679,41.0,9.0,6.0,1.0,16.0,100.0,900.0,0.1,0.8803889691273004,0.03636229541152145,0.11956962310991064,0.7923671170829171,4.1407762788990946e-05,0.17127058750556143
600.0,2611.042152399983,1.967798572180502,0.0,2.4605675725419788e-05,0.0002132912952835871,4.5638369799520334e-07,0.7530782765818306,0.01967798572180502,-50894825.69156475,54706000.0,5952.48,8477.476313215848,2673.466640912928,4620.786215087055,0.5095001029377376,0.49990543416947114,221.50884132521597,120.78177753403358,216.99326503265843,2.206094395217436e-12,13548519.796533048,1.295868099987274,39.0,7.0,7.0,1.0,16.0,100.0,700.0,0.125,0.8803831745027291,0.03635215442796535,0.1195754016866135,0.7923635665555333,4.142381065742581e-05,0.17128427901650128
630.0,2790.3098652999906,2.2653388635266563,0.0,2.8467220409482658e-05,0.0002045045300851219,4.7486393615070457e-07,0.7154137079039932,0.02265338863526656,-50894825.69156475,54706000.0,5952.48,8478.230554277385,2694.929052150048,4620.027291052071,0.5091653399731929,0.4999082046953318,221.4952197166314,120.7772776899996,216.98999111180007,2.862396252502651e-13,13531482.298353052,1.5879089999943972,42.0,10.0,8.0,1.0,16.0,100.0,1000.0,0.09090909090909091,0.8803755528132217,0.0363410418276697,0.1195830056152387,0.7923604332377446,4.1441571539699315e-05,0.1712985249345858
