time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
0.25,9.086389100004453,0.45750898773880916,0.0,6.701318077494877e-05,0.00018705358388615423,1.4075664021007128e-06,2.137945035541634,0.004575089877388092,-50894825.691564746,54706000.0,5952.48,8449.671847795682,2309.78218726144,4800.5120647023205,0.4427878326987037,0.49718211221100217,220.30952348572436,120.37504735290712,216.56808052829837,1.0577438344241748e-12,10641525.423631499,9.083435699983966,42.0,10.0,7.0,1.0,16.0,100.0,1000.0,0.09090909090909091,0.8798436794485254,0.03586765149794169,0.12011474668019424,0.7925607968744786,4.1573871280226355e-05,0.17157155162757964
0.5,10.089278800005559,0.46685987724026934,0.0,6.681051105730221e-05,0.0001858431405707961,1.4075995824480714e-06,2.1371108549392375,0.004668598772402693,-50894825.691564746,54706000.0,5952.48,8449.685654531151,2309.648324821999,4799.977995533736,0.4427911053917609,0.4971740921776273,220.3096460933197,120.37506742285257,216.56809681270917,8.533264795692164e-13,10641613.989288038,0.9961638000095263,41.0,9.0,7.0,1.0,16.0,100.0,900.0,0.1,0.8798440313567161,0.03586786057561252,0.12011439512376325,0.7925606999862452,4.1573519520627205e-05,0.1715714394381423
0.75,11.071840600052383,0.47620464886449965,0.0,6.660798553702967e-05,0.00018463373839949782,1.407632485150856e-06,2.1362752402292244,0.004762046488644997,-50894825.691564746,54706000.0,5952.48,8449.699449109685,2309.514481100107,4799.444344650543,0.44279438075198274,0.4971660981451114,220.30976914089698,120.37508765554568,216.56811329302764,1.4189450018576668e-12,10641703.040504484,0.9790184000157751,41.0,9.0,8.0,1.0,16.0,100.0,900.0,0.1,0.8798443832812656,0.03586806956325537,0.12011404355104276,0.7925606032661843,4.1573167691648724e-05,0.17157132717056042
1.0,12.051129000028595,0.48554328565152033,0.0,6.640560471758873e-05,0.00018342538089655136,1.4076651109196092e-06,2.1354381949993693,0.004855432856515203,-50894825.691564746,54706000.0,5952.48,8449.713231517711,2309.3806560991316,4798.911113243345,0.4427976587787723,0.4971581300936302,220.3098926280901,120.37510805086642,216.568129969123,7.222320934721431e-13,10641792.11806143,0.9757373000029474,41.0,9.0,8.0,1.0,16.0,100.0,900.0,0.1,0.8798447352219434,0.035868278460705484,0.12011369196226297,0.7925605067143657,4.157281579362234e-05,0.17157121482492887
