time_s,stage,volume,node_type,T_F,P_psia_hyd,ML_lbmol,MV_lbmol,L_out_used_lbmolph,V_out_lbmolph,x_n-Propane,y_n-Propane,x_n-Butane,y_n-Butane,x_n-Pentane,y_n-Pentane
0.5,1,reflux_drum,reflux_drum,120.73360018481264,221.29656768868227,1631.10621540361,121.27019273503613,,,0.8799629560471243,0.9461828796159424,0.11999490858439671,0.05380741694137987,4.213536847899056e-05,9.703442677722112e-06
0.5,2,rectifying_volume_1,tray,130.18210085604528,221.3440821028107,38.02063439501013,49.48393848474858,5661.792038909189,8464.897941099396,0.7560040899515169,0.880029310862113,0.24383055286244165,0.11992861048732029,0.0001653571860413995,4.207865056659244e-05
0.5,3,rectifying_volume_2,tray,141.2289291205614,221.39322182016008,34.28893037288262,12.806621347800771,5441.306445844689,8173.319056553497,0.6239709087826364,0.7941883989419932,0.3755845230785226,0.20568422027490005,0.0004445681388410945,0.00012738078310664533
0.5,4,rectifying_volume_3,tray,151.58706085994672,221.44221432405433,33.35750871469312,12.587732991335685,5316.056399503596,7952.917346666369,0.5114122796611906,0.7049384931221346,0.48759699974351745,0.29474426853591923,0.000990720595292149,0.00031723834194615907
0.5,5,rectifying_volume_4,tray,159.62320407561623,221.49149944500675,32.77851535090382,12.431476303435185,5258.720319650035,7827.750264421662,0.430777556175032,0.6298220960551151,0.5672553672318784,0.3694920534749972,0.001967076593089666,0.0006858504698877701
0.5,6,rectifying_volume_5,tray,165.0942093000339,221.54111939298994,32.38108977105067,12.336977737822055,5234.150812774362,7770.488569858153,0.37915971312886004,0.5761523343542873,0.617198906412308,0.42250376885337254,0.0036413804588320423,0.0013438967923401898
0.5,7,rectifying_volume_6,tray,168.5792696432062,221.5910865913015,32.16632031998739,12.27805735037262,5220.299872789754,7745.984966642535,0.3480966571861916,0.5417550813841664,0.6454352515251397,0.4557723648280201,0.0064680912886687664,0.002472553787813501
0.5,8,rectifying_volume_7,tray,170.8091935391304,221.6412955112193,32.0270571224953,12.240721105535183,5206.045062446307,7732.194404622295,0.3298029009498134,0.5210906824339786,0.6589852261522899,0.47453153906184814,0.011211872897896605,0.004377778504173284
0.5,9,rectifying_volume_8,tray,172.3927124734982,221.69158494874262,31.877008519873144,12.215563279270302,5184.741582182952,7717.997411475034,0.3187579925299803,0.5090831025633047,0.6621043137047534,0.4833447025770452,0.01913769376526614,0.007572194859650127
0.5,10,rectifying_volume_9,tray,173.80199108103363,221.74180626288037,31.67430089360507,12.193515178812829,5150.027581574213,7696.751277608461,0.3113553081342093,0.5021495117185201,0.6563535253090936,0.48495138099279733,0.032291166556697136,0.012899107288682633
