time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
0.25,9.861881000018911,5.8999058015605295,0.0,7.812274686551245e-05,0.00028487644476626883,1.387887642145813e-06,0.08594493991768104,0.058999058015605295,-50894825.69156475,54706000.0,5952.48,8450.26833325098,2078.7201843039766,4642.825078272508,0.4977336441322114,0.4999915800021286,221.25901315130213,120.73501352012232,216.91310744298673,3.6116373463404035e-13,13038636.307762558,9.857463599997573,43.0,11.0,9.0,1.0,16.0,100.0,1100.0,0.08333333333333333,0.8797520024840897,0.03615512487465031,0.12020620219280394,0.792584304070982,4.1795323106255884e-05,0.17126057105436765
30.0,105.9779635000159,5.879138830694204,0.0,7.768559018414915e-05,0.00028334616438448445,1.3785139438393843e-06,0.11540945773166109,0.05879138830694204,-50894825.69156475,54706000.0,5952.48,8450.675044764728,2082.157344967158,4642.611710490858,0.4986001056473402,0.4999883264041959,221.28543180372205,120.74183821346931,216.92062001063795,3.1988528331960487e-12,13078837.46006174,0.7806246999825817,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8797930120874989,0.036175677375210984,0.1201652304224418,0.7925761426406721,4.17574900593874e-05,0.17124817998411693
60.0,207.8371313000098,5.821758226373881,0.0,7.67894386969781e-05,0.0002796918200990225,1.357433974813471e-06,0.17369458358052725,0.05821758226373882,-50894825.69156475,54706000.0,5952.48,8451.151264156224,2087.368182474574,4642.358330593806,0.4994656488216269,0.4999848552627793,221.31136342757523,120.74850194606935,216.92802375322583,2.323863136133354e-12,13118891.47889637,0.7802683000045363,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8798337351067433,0.03619582901370646,0.12012454423108622,0.792567755783411,4.1720662170335376e-05,0.17123641520288246
90.0,309.35351420001825,5.740501670626456,0.0,7.559024550079699e-05,0.00027516424858807417,1.332864253370906e-06,0.23086504204588892,0.05740501670626456,-50894825.69156475,54706000.0,5952.48,8451.69067312676,2094.2941337359507,4642.0621208142875,0.50031947358261,0.4999811292730445,221.33648991718056,120.75491946676189,216.9352250834542,1.404546855895681e-12,13158297.215475263,0.8742829999828245,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8798737210343445,0.036215350846004066,0.12008459373792886,0.7925592301059656,4.168522772671855e-05,0.17122541904803018
120.0,414.97095059999265,5.636141715509404,0.0,7.40991685959065e-05,0.00026980568828776085,1.3048689241383174e-06,0.28669996459099517,0.05636141715509404,-50894825.69156475,54706000.0,5952.48,8452.290726354724,2102.8951326736806,4641.719060306702,0.5011581607954362,0.4999771091220265,221.36072237514148,120.76106533709044,216.94219624851945,8.960315334650035e-13,13196895.931572873,0.7901310999877751,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8799128671020686,0.03623418769255208,0.120045481646922,0.7925505868608386,4.1651251009315185e-05,0.17121522544660933
150.0,517.1118842000142,5.509313700574523,0.0,7.232560928247221e-05,0.0002636324412388073,1.2734978937426847e-06,0.3410903066131292,0.05509313700574523,-50894825.69156475,54706000.0,5952.48,8452.948804375686,2113.1278418720744,4641.32582389243,0.5019783729865235,0.4999727808145692,221.38397649063697,120.76691572149586,216.94891148231503,8.382686281955574e-13,13234532.513183005,0.9332860000140499,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8799510720388809,0.03625228377329825,0.12000730916595238,0.7925418490264092,4.1618795166700524e-05,0.17120586720029246
180.0,620.969537099998,5.360689417636817,0.0,7.027936704262819e-05,0.00025666279191606615,1.238820584585169e-06,0.3939166056713172,0.05360689417636817,-50894825.69156474,54706000.0,5952.48,8453.66218732611,2124.945340042214,4640.88002786642,0.5027768612666792,0.4999681559085973,221.40617258777115,120.77244836075549,216.9553468715949,1.395281447974811e-12,13271056.19206523,0.8645899000111967,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8799882366564185,0.03626958358716806,0.11997017542172356,0.7925330407010714,4.158792185808515e-05,0.17119737571176044
210.0,728.1827073000022,5.19097877603671,0.0,6.797066871673853e-05,0.00024891896788214275,1.2009225365853618e-06,0.4450482409523071,0.0519097877603671,-50894825.69156475,54706000.0,5952.48,8454.428031551402,2138.296787270783,4640.380377679656,0.5035504729130986,0.49996326931375523,221.42723568154906,120.77764255566919,216.9614802262509,4.981041882208234e-13,13306321.271727894,1.166539500001818,43.0,11.0,9.0,1.0,16.0,100.0,1100.0,0.08333333333333333,0.880024264332516,0.03628603274031049,0.11993417697656555,0.792524186693551,4.15586909184028e-05,0.1711897805661386
240.0,836.5636132000072,5.000933599012332,0.0,6.541020541722658e-05,0.0002404258166999777,1.1599030651436118e-06,0.49434297381718956,0.050009335990123326,-50894825.69156475,54706000.0,5952.48,8455.243351389938,2153.127076485299,4639.826668059226,0.5042961596566915,0.4999581740807165,221.44709554886123,120.7824791614473,216.96729099905076,1.049367957798013e-12,13340187.103858948,0.8715658999863081,39.0,7.0,5.0,1.0,16.0,100.0,700.0,0.125,0.8800590614244703,0.03630157854803474,0.11989940741549898,0.792515312238985,4.153116003072877e-05,0.17118310921298022
270.0,944.7170694000088,4.791353226833724,0.0,6.260917557957143e-05,0.00023200462884934343,1.1158737432367024e-06,0.541646794554481,0.04791353226833724,-50894825.69156475,54706000.0,5952.48,8456.105005176121,2169.3764803219333,4639.219699779386,0.5050109867045803,0.4999529354008228,221.46568682294105,120.78694059415349,216.9727602429119,5.77118328509939e-13,13372519.126038179,0.9433118000160903,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8800925376367674,0.03631617048086515,0.11986595697883408,0.7925064428199393,4.150538439863961e-05,0.1711773866991956
300.0,1054.1025694000127,4.5630908219732484,0.0,5.957933210373411e-05,0.00022296201710313805,1.0689574704440356e-06,0.5867940993795098,0.04563090821973249,-50894825.69156475,54706000.0,5952.48,8457.009683754382,2186.9803033033186,4638.561170339989,0.5056921425032891,0.49994762532886133,221.48294911568627,120.79101084956255,216.97787058805488,1.0980569967224503e-12,13403188.36517755,0.8560995000007097,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8801246063608807,0.036329760551926375,0.11983391222270288,0.7924976040553693,4.148141641647915e-05,0.17117263539270428
