time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
0.25,9.586339399997087,6.020864987853386,0.0,7.219454579091567e-05,0.0005251278225841816,1.2533074249532206e-06,0.4387786566894647,0.06020864987853386,-50894825.691564746,54706000.0,5952.48,8454.38425294734,2162.8957262186464,4550.009453112885,0.44845158011659736,0.4986897298820727,220.6462452025091,120.47105214249656,216.67637185641337,1.068784906933945e-12,10899055.983958863,9.583220000000438,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8802474693536301,0.036048094977932196,0.11971136329911765,0.7925422309037502,4.1167347252185524e-05,0.1714096741183177
30.0,124.44423119999556,6.0543686513423784,0.0,7.335526595665773e-05,0.0005129465661595241,1.2480208033650898e-06,0.4337565540227987,0.06054368651342378,-50894825.691564746,54706000.0,5952.48,8453.837834682583,2149.9921043791696,4558.678665789927,0.44917398270211384,0.4991891044754891,220.68608527285778,120.48317624288607,216.6905362457157,3.502772550601957e-13,10935218.628440771,1.0074414999980945,40.0,8.0,7.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8802845973034076,0.03606080270470208,0.11967426935859579,0.7925454164082502,4.1133337996734205e-05,0.17139378088704782
60.0,234.07199469999614,6.094194327934859,0.0,7.576062698873272e-05,0.0004936500687894826,1.2395006791510177e-06,0.4236577784512823,0.06094194327934859,-50894825.691564746,54706000.0,5952.48,8453.222992867753,2137.282371025631,4569.754221248255,0.4499278548640452,0.49963736175192214,220.72557966314497,120.49516543472537,216.70456433878184,6.596824640010446e-13,10972675.269757397,0.94720000000234,40.0,8.0,7.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8803217823237821,0.03607347742223463,0.11963711730986804,0.7925483683727923,4.110036634981048e-05,0.17137815420497304
90.0,340.928960199999,6.104049386717948,0.0,7.809241066392341e-05,0.0004711495830548529,1.2339372515028183e-06,0.4155380406838655,0.06104049386717948,-50894825.691564746,54706000.0,5952.48,8452.575138686278,2124.8775789990937,4582.220362468771,0.4507064417110165,0.5000189844639188,220.76422141980603,120.50684747086571,216.71824311387965,1.554916803916926e-12,11010983.619603088,0.9259939999974449,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8803588004413272,0.03608618402696842,0.11960013090049655,0.7925508563210328,4.1068658176339046e-05,0.1713629596519988
120.0,448.0920100000003,6.0962831220557145,0.0,8.034425383942202e-05,0.0004472322667425033,1.2310427915718235e-06,0.4336231979069756,0.060962831220557144,-50894825.691564746,54706000.0,5952.48,8451.922059021781,2112.7789567079176,4595.22905840598,0.4515090274149223,0.5003281027008237,220.80192072196576,120.51818323827732,216.7315163884811,1.4146123583589712e-12,11050034.82415071,0.8401006999993115,39.0,7.0,5.0,1.0,16.0,100.0,700.0,0.125,0.8803957317250743,0.0360990679204901,0.11956323014001903,0.7925527201550074,4.103813490656517e-05,0.17134821192450245
150.0,555.9192006000012,6.081869382181589,0.0,8.252007995987075e-05,0.00042813818198889444,1.230403452482746e-06,0.4276939670066895,0.060818693821815886,-50894825.691564746,54706000.0,5952.48,8451.287463271507,2100.987620842933,4608.059877416181,0.45233496378810645,0.5005634311460687,220.8386564589378,120.52916009847915,216.74436053394078,1.5284017066704885e-12,11089752.399162153,0.9467149999982212,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8804326438286488,0.03611224515735316,0.11952634745958787,0.7925538422372412,4.1008711763355656e-05,0.17133391260540565
180.0,665.1100717000008,6.069904176588293,0.0,8.462305560546302e-05,0.00041395714117697935,1.2315394224156802e-06,0.40239679062675954,0.06069904176588293,-50894825.691564746,54706000.0,5952.48,8450.690566908008,2089.504589526661,4620.131781134984,0.45318365924246967,0.5007274963028377,220.8744636238934,120.5397873263339,216.7567792481761,9.183501803286179e-13,11130088.308582125,0.8707886000047438,39.0,7.0,7.0,1.0,16.0,100.0,700.0,0.125,0.8804695900113213,0.03612580207551867,0.1194894296851855,0.7925541450211682,4.098030349328112e-05,0.17132005290331306
210.0,770.8929084999982,6.067498282509424,0.0,8.665557756001878e-05,0.0004006240162738095,1.233940045301344e-06,0.3724599446175792,0.060674982825094245,-50894825.691564746,54706000.0,5952.48,8450.145939423423,2078.330791188134,4631.0067915155405,0.45405456689036117,0.5008258166759636,220.90942026690172,120.5500913129314,216.7687979686643,4.661549873527772e-13,11171018.91119957,0.9202786999958334,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8805066082126803,0.03613979626758706,0.11945243895833023,0.7925535873920687,4.09528289893703e-05,0.17130661634034408
240.0,876.5717718999949,6.07977947525993,0.0,8.861930102541872e-05,0.0003886757862555138,1.2370945866961118e-06,0.362124042644867,0.060797794752599305,-50894825.69156474,54706000.0,5952.48,8449.66359720999,2067.467069908788,4640.3862037794115,0.45494717248071503,0.5008660815173422,220.9436346809896,120.56011079230166,216.78045824225197,9.155071490347783e-13,11212541.68945605,0.8474818999966374,39.0,7.0,5.0,1.0,16.0,100.0,700.0,0.125,0.8805437210502812,0.03615425863927178,0.1194153527349325,0.792552160080138,4.092621478615923e-05,0.17129358128059022
270.0,980.6817856999987,6.109991808858062,0.0,9.051520279169408e-05,0.000378469645195878,1.240517798739571e-06,0.35176272883563797,0.061099918088580625,-50894825.691564746,54706000.0,5952.48,8449.249307224207,2056.9141880437187,4648.100450740011,0.4558609827943046,0.5008573686331593,220.97723340648875,120.56989232040364,216.79181233160784,1.5074705271748256e-12,11254668.533827677,0.9043935999943642,39.0,7.0,6.0,1.0,16.0,20.0,780.0,0.025,0.8805809365842434,0.03616919629366958,0.11937816301829085,0.792549880492471,4.090039746576916e-05,0.1712809232138594
300.0,1082.9573189999937,6.159674022490825,0.0,9.234367135671562e-05,0.0003701985327893453,1.2437697657056527e-06,0.34137870405647847,0.06159674022490825,-50894825.691564746,54706000.0,5952.48,8448.905056484868,2046.6728269220243,4654.094046272172,0.4567955150176825,0.5008094344044272,221.01035052023562,120.5794861917059,216.80291828759152,1.7593767191205945e-12,11297422.887720112,0.9739324999973178,40.0,8.0,7.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8806182496772146,0.03618459598128231,0.11934087499772349,0.7925467872856886,4.0875325061854235e-05,0.171268616733029
330.0,1183.7560536999954,6.228895694500283,0.0,9.410461494623389e-05,0.0003639123284803721,1.2464698852928298e-06,0.3309746848438484,0.062288956945002825,-50894825.691564746,54706000.0,5952.48,8448.629636678701,2036.743586376709,4658.407203830272,0.4577502874869335,0.5007321003652233,221.04311853925606,120.58894292802533,216.81383565744594,9.70954771334391e-13,11340834.354620198,0.9307995999988634,40.0,8.0,7.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8806556437737734,0.03620042786742008,0.11930350526864239,0.7925429349657115,4.085095758427362e-05,0.17125663716686843
360.0,1284.7003704999952,6.3165285712891635,0.0,9.579757831663624e-05,0.000359542621126252,1.2483052068949322e-06,0.3205534205078493,0.06316528571289164,-50894825.69156474,54706000.0,5952.48,8448.419291309696,2027.1269837614734,4661.15573120906,0.45872481205378907,0.5006347513472221,221.07566112646452,120.59831042100076,216.82462193607972,9.014622339604215e-13,11384934.879068106,0.7836995999969076,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8806930929299802,0.0362166493903047,0.11926607980320938,0.7925383887570994,4.082726681046704e-05,0.17124496185259602
390.0,1384.0614217999973,6.420531467211079,0.0,9.742185994731707e-05,0.00035692905111848935,1.2490336609919753e-06,0.3101176922763822,0.0642053146721108,-50894825.69156473,54706000.0,5952.48,8448.26837819928,2017.823452993182,4662.510665795739,0.45971858819120925,0.5005259512323423,221.10808765195466,120.60763175867338,216.83532980761328,3.3432923660674017e-13,11429755.592246417,0.7368338999949628,37.0,5.0,5.0,1.0,16.0,100.0,500.0,0.16666666666666666,0.88073056393981,0.03623320901348631,0.11922863182468978,0.7925332199340012,4.0804235500199424e-05,0.17123357105251247
420.0,1483.411601300002,6.5382298301880715,0.0,9.897662259517872e-05,0.0003558454542286427,1.2484829424360318e-06,0.2996702987890937,0.06538229830188072,-50894825.691564746,54706000.0,5952.48,8448.170006037984,2008.8333440295091,4662.678874516804,0.4607310988345321,0.5004131744796635,221.14048954775396,120.61694372203735,216.84600517124014,5.485257778259989e-13,11475323.842539303,0.8717640999966534,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.880768018428083,0.03625004971269274,0.1191911997157268,0.7925275017513519,4.078185619006524e-05,0.1712224485359554
450.0,1583.367147099998,6.666574886405563,0.0,0.00010046099190781886,0.00035602437341234844,1.246545945717455e-06,0.2892140321892081,0.06666574886405563,-50894825.691564746,54706000.0,5952.48,8448.116613753766,2000.156923063833,4661.885545659931,0.4617618078554514,0.5003026452800143,221.17293830309174,120.62627590178974,216.8566859024425,1.94976618304068e-12,11521662.004498396,0.8187433999992209,38.0,6.0,5.0,1.0,16.0,36.0,664.0,0.05142857142857143,0.8808054148064546,0.03626711207709542,0.11915382506383057,0.7925213060619974,4.076012971497411e-05,0.17121158186090712
480.0,1684.4160452999931,6.802371580039606,0.0,0.00010187413960438935,0.0003571788869521697,1.2431736916525734e-06,0.2787516487039966,0.06802371580039605,-50894825.691564746,54706000.0,5952.48,8448.10047153421,1991.794373602713,4660.359189060167,0.4628101589928276,0.500199271650912,221.20548488370983,120.6356503599269,216.86740126905107,4.724155194211779e-13,11568784.969707571,0.7827212999982294,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8808427100172042,0.03628433694518314,0.1191165509192076,0.7925147006561365,4.073906358821313e-05,0.17120096239868032
510.0,1782.5959580999915,6.942468762927992,0.0,0.00010321534946202564,0.0003590210853796331,1.2383666502765086e-06,0.26828583703572045,0.06942468762927992,-50894825.691564746,54706000.0,5952.48,8448.114091269308,1983.7457984916414,4658.319471042838,0.4638755760174402,0.5001066589980684,221.23816032217727,120.64508174533587,216.87817190161246,1.2532820870801548e-12,11616700.232653309,0.7776484000060009,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8808798610167125,0.03630166753340202,0.11907942031293561,0.7925077473163971,4.071867035193789e-05,0.1711905851502009
540.0,1881.6818356000003,7.083908867059861,0.0,0.00010448406580515868,0.0003612768743569935,1.2321652710700625e-06,0.2578191872416028,0.07083908867059861,-50894825.691564746,54706000.0,5952.48,8448.15054283449,1976.0112228743933,4655.967963470659,0.46495746388450593,0.5000271864523987,221.27097721292404,120.65457776591332,216.88901020784317,6.142266370085001e-13,11665407.141995735,0.7922572999959812,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8809168259748446,0.03631905104932452,0.11904247505916726,0.7925005005466909,4.069896598824608e-05,0.17118044840398455
570.0,1979.5342475999933,7.22403737752821,0.0,0.00010567992533896732,0.0003636970724812727,1.2246404032375165e-06,0.24735416211409908,0.0722403737752821,-50894825.691564746,54706000.0,5952.48,8448.203678595726,1968.5905980109703,4653.4816933021975,0.4660552106245679,0.49996212936149287,221.3039318518599,120.66413992060704,216.8999211200176,5.334003383148498e-13,11714897.709074685,0.7930495000036899,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8809535651869417,0.036336439809012945,0.11900575484459934,0.7924930069065824,4.0679968459065826e-05,0.17117055328440467
600.0,2078.4459916999913,7.360574728706815,0.0,0.0001068027739734296,0.0003660649928311462,1.2158841434091924e-06,0.2368930724637039,0.07360574728706815,-50894825.691564746,54706000.0,5952.48,8448.268273878763,1961.4838058370592,4651.00924189582,0.4671681897353,0.49991181235082927,221.3370067804046,120.67376440107991,216.91090306980254,8.709183659075748e-13,11765156.727542503,0.8168786000023829,38.0,6.0,5.0,1.0,16.0,20.0,680.0,0.02857142857142857,0.880990041711244,0.03635379189975776,0.11896929659233373,0.7924853048652082,4.066169642229266e-05,0.17116090323503405
630.0,2177.9308885999926,7.491654799618029,0.0,0.00010785267078896216,0.0003682008524350522,1.2060015035064709e-06,0.22643805716172666,0.07491654799618029,-50894825.691564746,54706000.0,5952.48,8448.340093485898,1954.6906641222074,4648.669057188276,0.46829576285963365,0.4998757790622227,221.37017352313552,120.68344308281614,216.9219490953756,6.553272252997519e-13,11816162.898714457,0.7692766999971354,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8810262217563491,0.03637107144444265,0.11893313407549799,0.7924774250792169,4.064416815283958e-05,0.1711515034763404
660.0,2276.8150879000023,7.6158350766460075,0.0,0.00010882988150640244,0.0003699634512315697,1.1951031567036807e-06,0.21599106836452694,0.07615835076646008,-50894825.691564746,54706000.0,5952.48,8448.4158962705,1948.2109320712716,4646.549598529089,0.46943728256484457,0.4998529667507771,221.4033953427092,120.69316453778445,216.93304799891254,1.1652002028476184e-12,11867889.052277599,0.8123549999872921,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8810620748510503,0.036388248532840735,0.11889729774826856,0.7924693909966457,4.062740068107667e-05,0.17114236047051343
690.0,2375.419503199999,7.732083913660589,0.0,0.00010973486387664493,0.00037124960496062915,1.183299403277142e-06,0.20555386198091885,0.0773208391366059,-50894825.69156475,54706000.0,5952.48,8448.493390737218,1942.044316211844,4644.710923823045,0.4705920950698905,0.49984187615572356,221.43662987178178,120.70291501390777,216.94418548706136,5.978014222128749e-13,11920303.84343276,0.776290699999663,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8810975738331486,0.0364052988889114,0.11886181475770362,0.7924612196918204,4.061140914779228e-05,0.1711334814192682
720.0,2472.751571899993,7.839750281478568,0.0,0.00011056824727631182,0.0003719918268946761,1.1706954021195592e-06,0.19512799318037347,0.07839750281478568,-50894825.691564746,54706000.0,5952.48,8448.57115325156,1936.1904764164328,4643.187342525578,0.47175954280143545,0.49984072928756035,221.46983151709603,120.71267933969263,216.9553452418682,6.887130761979638e-13,11973372.854973713,0.9364864000090165,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8811326946952122,0.03642220334255941,0.1188267090984235,0.7924529228438162,4.059620636433492e-05,0.17112487381362423
750.0,2570.0279750999907,7.938521081975199,0.0,0.00011133080859073462,0.00037215473048396084,1.1573876387986163e-06,0.18471481654745883,0.07938521081975199,-50894825.691564746,54706000.0,5952.48,8448.648520926095,1930.649031920009,4641.9907880316205,0.4729389666908456,0.4998476098768694,221.50295356366277,120.72244172463719,216.96650988378272,5.128777381668046e-13,12027058.601233631,0.8372441999963485,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8811674163243761,0.036438947170339235,0.11879200187306507,0.7924445077814761,4.0581802558872403e-05,0.17111654504818472
780.0,2666.9762513000023,8.02837060670135,0.0,0.00011202344619597368,0.00037173058736641453,1.1434615455200673e-06,0.17431549035704846,0.0802837060670135,-50894825.691564746,54706000.0,5952.48,8448.725468801973,1925.4195672092976,4641.114602764654,0.4741297081537634,0.49986058313275605,221.5359499363223,120.73218643714272,216.9776618014037,1.2703412883012286e-12,12081322.617572132,0.793735100000049,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8812017201707417,0.03645551936315642,0.11875771162397383,0.7924359785301369,4.05682052845032e-05,0.17110850210670656
810.0,2762.9017961999925,8.109506122540283,0.0,0.00011264715357592881,0.0003707344230548415,1.1289901512223644e-06,0.16393098436406034,0.08109506122540283,-50894825.691564746,54706000.0,5952.48,8448.802480879749,1920.5016376783758,4640.5374741037585,0.4753311107199107,0.49987779311764696,221.5687766009424,120.74189835120784,216.98878383409536,1.840624424808314e-12,12136125.528557153,0.765798199994606,38.0,6.0,4.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8812355898752784,0.03647191187102316,0.11872385470525969,0.7924273368081641,4.055541946197152e-05,0.17110075132081273
